"time (UTC)","Array Voltage (V)","Array Current (A)","Input Power (W)","Array Pmax(last sweep) (W)","Array Vmp (last sweep) (V)","Array Voc (last sweep) (V)","Battery Voltage (V)","Battery Voltage(slow) (V)","Battery Terminal Voltage (V)","Battery Sense Voltage (V)","Min. Battery Voltage(slow) (V)","Max. Battery Voltage(slow) (V)","Battery Current (A)","Battery Current(slow) (A)","Output Power (W)","Target Regulation Voltage (V)","Charge State ()","RTS Temperature (C)","Battery Temperature (C)","Heatsink Temperature (C)","Ah Charge Resetable (Ah)","Ah Charge Total (Ah)","kWh Charge Resetable (kWh)","kWh Charge Total (kWh)","LED State ()","Faults ()","Faults Daily ()","Alarms ()","Alarms Daily ()","Hourmeter (hrs)","Settings Switches ()"
"2021-05-18T16:03:09.168+00:00","407.25","-0.04","-15.49","364.00","394.00","464.75","54.59","54.78","54.84","54.88","40.91","91.13","-0.01","0.02","0.00","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:14.169+00:00","407.25","-0.04","-15.49","364.00","394.00","464.75","54.59","54.78","54.84","54.88","40.91","91.13","-0.01","0.02","0.00","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:19.169+00:00","420.50","-0.04","-17.38","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.04","0.02","0.00","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:24.169+00:00","420.50","-0.04","-17.38","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.04","0.02","0.00","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:29.169+00:00","420.50","-0.04","-17.38","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","-0.04","0.02","0.00","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:34.169+00:00","415.50","-0.04","-14.36","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.01","0.02","2.50","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:39.170+00:00","415.50","-0.04","-14.36","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.01","0.02","2.50","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:44.170+00:00","415.50","-0.04","-14.36","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.01","0.02","2.50","54.50","Float","27.52","27.52","31.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:49.169+00:00","422.75","-0.04","-18.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","1.39","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:54.169+00:00","422.75","-0.04","-18.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","1.39","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:03:59.170+00:00","422.75","-0.04","-18.52","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","1.39","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:04.170+00:00","425.00","-0.04","-17.81","364.00","394.00","464.75","54.81","54.78","54.72","54.75","40.91","91.13","0.33","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:09.170+00:00","425.00","-0.04","-17.81","364.00","394.00","464.75","54.81","54.78","54.72","54.75","40.91","91.13","0.33","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:14.170+00:00","425.00","-0.04","-17.81","364.00","394.00","464.75","54.81","54.78","54.72","54.75","40.91","91.13","0.33","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:19.170+00:00","431.75","-0.04","-15.66","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:24.170+00:00","431.75","-0.04","-15.66","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:29.170+00:00","431.75","-0.04","-15.66","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.00","0.01","0.00","54.50","Float","27.52","27.52","31.42","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:34.171+00:00","431.50","-0.04","-18.05","364.00","394.00","464.75","54.75","54.78","54.97","55.00","40.91","91.13","0.00","0.00","0.13","54.50","Float","27.52","27.52","31.38","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:39.171+00:00","431.50","-0.04","-18.05","364.00","394.00","464.75","54.75","54.78","54.97","55.00","40.91","91.13","0.00","0.00","0.13","54.50","Float","27.52","27.52","31.38","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:44.170+00:00","431.50","-0.04","-18.05","364.00","394.00","464.75","54.75","54.78","54.97","55.00","40.91","91.13","0.00","0.00","0.13","54.50","Float","27.52","27.52","31.38","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:49.171+00:00","431.75","-0.04","-16.88","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.52","27.52","31.36","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:54.171+00:00","431.75","-0.04","-16.88","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.52","27.52","31.36","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:04:59.171+00:00","431.75","-0.04","-16.88","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.52","27.52","31.36","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:04.171+00:00","431.50","-0.04","-18.52","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:09.172+00:00","431.50","-0.04","-18.52","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:14.171+00:00","431.50","-0.04","-18.52","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:19.171+00:00","431.50","-0.05","-19.63","364.00","394.00","464.75","54.75","54.78","54.75","54.75","40.91","91.13","-0.01","0.01","0.17","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:24.171+00:00","431.50","-0.05","-19.63","364.00","394.00","464.75","54.75","54.78","54.75","54.75","40.91","91.13","-0.01","0.01","0.17","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:29.171+00:00","431.50","-0.05","-19.63","364.00","394.00","464.75","54.75","54.78","54.75","54.75","40.91","91.13","-0.01","0.01","0.17","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:34.172+00:00","431.25","-0.04","-20.69","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:39.172+00:00","431.25","-0.04","-20.69","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:44.172+00:00","431.25","-0.04","-20.69","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:49.172+00:00","431.25","-0.04","-20.69","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.03","0.01","0.00","54.50","Float","27.52","27.52","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:54.173+00:00","431.25","-0.04","-19.64","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.08","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:05:59.173+00:00","431.25","-0.04","-19.64","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.08","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:04.172+00:00","431.25","-0.04","-19.64","364.00","394.00","464.75","54.78","54.78","54.84","54.88","40.91","91.13","0.08","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:09.172+00:00","431.50","-0.05","-16.39","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:14.172+00:00","431.50","-0.05","-16.39","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:19.173+00:00","431.50","-0.05","-16.39","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:24.172+00:00","431.50","-0.04","-18.19","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:29.173+00:00","431.50","-0.04","-18.19","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:34.174+00:00","431.50","-0.04","-18.19","364.00","394.00","464.75","54.75","54.78","54.72","54.75","40.91","91.13","-0.02","0.01","0.00","54.50","Float","27.53","27.53","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:39.173+00:00","431.50","-0.04","-18.91","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","1.63","54.50","Float","27.55","27.55","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:44.173+00:00","431.50","-0.04","-18.91","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","1.63","54.50","Float","27.55","27.55","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:49.173+00:00","431.50","-0.04","-18.91","364.00","394.00","464.75","54.75","54.78","54.84","54.88","40.91","91.13","0.00","0.00","1.63","54.50","Float","27.55","27.55","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:54.173+00:00","431.50","-0.04","-19.97","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.59","27.59","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:06:59.174+00:00","431.50","-0.04","-19.97","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.59","27.59","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:04.174+00:00","431.50","-0.04","-19.97","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.59","27.59","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:09.173+00:00","431.50","-0.04","-18.81","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.61","27.61","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:14.174+00:00","431.50","-0.04","-18.81","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.61","27.61","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:19.174+00:00","431.50","-0.04","-18.81","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","-0.02","0.00","0.00","54.50","Float","27.61","27.61","31.34","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:24.174+00:00","431.50","-0.04","-16.64","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.01","-0.00","0.30","54.50","Float","27.61","27.61","31.31","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:29.174+00:00","431.50","-0.04","-16.64","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.01","-0.00","0.30","54.50","Float","27.61","27.61","31.31","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:34.175+00:00","431.50","-0.04","-16.64","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","0.01","-0.00","0.30","54.50","Float","27.61","27.61","31.31","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T16:07:39.175+00:00","431.50","-0.04","-17.23","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.03","-0.00","0.20","54.50","Float","27.61","27.61","31.28","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
